id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
4317	38	female	Not Engaged	3	98023	Branch	0.25	2.5	3	3	1.5	3	5.186	W WA Metro	no	4	4.25	3	2	6	Arts & culture	59.5428406622432
4320	84	male	Not Engaged	5	98584	Branch	1.20833333333333	4.25	4	3.5	2.75	2.5	13.244	W WA Non Metro	yes	4.33333333333333	4.5	3	3	6	Environment	46.4700452774075
4321	31	female	Not Engaged	6	98001	Loan	0.375	4.75	4.5	4.25	4.5	4	0.556	W WA Metro	no	4.33333333333333	5.75	6	6	6	Animal rights	28.7399856722228
4323	60	female	Not Engaged	8	98107	Branch	1.16666666666667	4.75	4.25	3.25	3	3.75	28.367	W WA Metro	no	4.33333333333333	4.75	2	4	6	Health (i.e. cancer research)	24.0145207045702
4324	39	female	Highly Engaged	4	98512	Branch	0.791666666666667	3.75	4	3.25	3	3	4.216	Thurston	no	4.66666666666667	4.75	1	3	3	Human/Civil rights	34.4295457013549
4327	30	female	Engaged	6	98501	Branch	1.08333333333333	3.25	3.75	2.5	3.25	1.5	1.244	Thurston	yes	5	5.25	6	6	6	Hunger/Poverty	13.902365072409
4334	50	female	Highly Engaged	4	99337	Branch	-0.166666666666667	3.5	4	2.75	4.25	4.75	30.37	E WA Non Metro	no	4.16666666666667	4.75	3	2	5	Specify	36.358658800807
4336	55	female	Not Engaged	2	99163	Branch	1.04166666666667	4.25	3.5	3	2.75	2.75	6.066	E WA Non Metro	no	4.33333333333333	5.25	2	4	3	Education	24.0145207045702
4339	28	female	Engaged	4	98115	Branch	2.375	4	2.75	0.75	1.5	0.75	4.027	W WA Metro	no	5.16666666666667	5.5	2	4	6	Homelessness	16.7450595773884
4340	25	female	Not Engaged	5	98936	Branch	1.45833333333333	3	4.25	1.75	2.25	2.5	6.986	E WA Non Metro	no	3.5	4	3	5	6	Health (i.e. cancer research)	16.8049086756294
4342	56	female	Engaged	3	99102	Branch	0.583333333333333	5	5	3.75	4.5	5	22.553	E WA Non Metro	no	6	6	3	5	5	Health (i.e. cancer research)	28.6801365739818
4343	27	female	Engaged	4	98115	Branch	1.75	4	4	2.25	2	2.5	9.282	W WA Metro	no	5.66666666666667	4.75	3	2	6	Human/Civil rights	37.5048712341449
4345	36	female	Engaged	4	98406	Branch	0.916666666666667	4.25	3.25	3.75	2.75	2	18.397	W WA Metro	no	5.83333333333333	5.5	3	4	6	Education	0
4346	57	female	Not Engaged	4	98117	Branch	2.70833333333333	4.25	4	0.5	2	1.75	27.789	W WA Metro	yes	6	5.25	3	3	6	Animal rights	21.0614634453976
4347	19	female	Not Engaged	2	98512	Branch	0.625	3.5	3.75	3	2.75	3.25	2.329	Thurston	no	4.83333333333333	4.25	2	3	4	Education	20.022660323062
4351	57	female	Highly Engaged	3	98592	Branch	1.70833333333333	3.75	4	2.5	1.75	2.25	23.121	W WA Non Metro	yes	4	3.25	3	5	5	Health (i.e. cancer research)	19.4494989868985
4352	73	female	Engaged	4	98125	Branch	1.375	4.5	4.75	2.75	3.5	3.5	13.321	W WA Metro	no	5.66666666666667	6	2	3	6	Education	17.9511211089673
4358	55	female	Not Engaged	4	98579	Branch	0.833333333333333	4	3.5	2.25	3.25	3.25	8.362	Thurston	no	4.5	5	3	4	3	Animal rights	21.0614634453976
4359	27	female	Highly Engaged	4	98012	Branch	0.833333333333333	4.75	3.75	3.25	3	4	7.247	W WA Metro	no	4.16666666666667	4.25	5	4	4	Health (i.e. cancer research)	0
4360	54	female	Highly Engaged	3	98270	Loan	2.125	4.75	5	3	3.5	1.75	2.704	W WA Metro	yes	3.33333333333333	4.75	1	4	6	Hunger/Poverty	37.2475716914328
4364	32	male	Not Engaged	3	NA	Loan	1.16666666666667	5	4.5	3.75	3	4	0.293	W WA Metro	no	1.83333333333333	5.25	1	6	6	Animal rights	85.4676569414188
4367	33	male	Highly Engaged	3	NA	Branch	1.5	3.5	4	3.5	2	1.25	13.195	W WA Metro	no	4.66666666666667	6	6	6	6	Hunger/Poverty	51.0900876656008
4372	43	male	Not Engaged	4	99301	Branch	0.166666666666667	5	5	5	4.5	5	4.638	E WA Non Metro	no	1.83333333333333	4	5	2	2	Hunger/Poverty	16.7450595773884
4374	33	male	Highly Engaged	6	98115	Branch	0.375	4.5	4.25	4	3.75	4.25	15.63	W WA Metro	yes	4.16666666666667	4.5	3	5	5	Hunger/Poverty	4.72546496765254
4376	65	male	Engaged	3	99216	Branch	0	4.75	4.75	5	4.5	4.75	22.885	E WA Metro	yes	4.66666666666667	6	4	6	3	Human/Civil rights	9.12638644880421
4378	29	female	Engaged	3	98408	Branch	0.291666666666667	3.75	3.5	3.25	3.5	3.25	3.858	W WA Metro	no	5.66666666666667	4	3	5	6	Environment	4.72546496765254
4379	70	male	Not Engaged	5	98119	Branch	1.08333333333333	4.25	4.75	2.5	4	3.75	16.351	W WA Metro	yes	5	5.25	2	4	3	Health (i.e. cancer research)	10.9493078132363
4380	75	male	Not Engaged	6	98501	Branch	-0.25	4.25	4.25	4.75	4	4.75	23.121	Thurston	yes	3.83333333333333	5	2	4	4	Health (i.e. cancer research)	4.40092148115167
4382	33	female	Highly Engaged	4	98116	Branch	1.08333333333333	4.25	3.75	2.5	3.25	3	8.715	W WA Metro	yes	4.66666666666667	5	3	3	6	Education	75.9018447655865
4384	58	female	Engaged	6	98056	Branch	1.25	4	4.5	3.25	3.5	2.25	29.066	W WA Metro	yes	5	3.75	6	3	1	Human/Civil rights	59.9746714240049
4386	58	female	Highly Engaged	8	99216	Branch	2.41666666666667	5	4.5	2	1.25	3.75	23.09	E WA Metro	no	4.16666666666667	5.5	6	3	6	Environment	9.12638644880421
4396	63	male	Highly Engaged	4	98531	Branch	-1.41666666666667	3.75	3.25	4.75	5	5	18.992	W WA Non Metro	no	3.33333333333333	5.25	1	3	3	Health (i.e. cancer research)	4.40092148115167
4401	67	male	Engaged	7	98407	Branch	-0.375	2.5	2.75	3	3	3	18.786	W WA Metro	yes	4	4.5	5	5	6	Specify	47.8923711189973
4420	61	male	Highly Engaged	3	98512	Branch	1.625	4	3.75	3.25	2.25	1.25	43.532	Thurston	no	4.66666666666667	5	3	5	5	Arts & culture	47.3715984233145
4424	41	female	Engaged	3	98926	Other	1.29166666666667	3.75	3	3.25	1.5	1.5	1.479	E WA Non Metro	yes	5	3.75	1	3	6	Domestic abuse	4.40092148115167
4426	75	female	Highly Engaged	2	98031	Branch	1.41666666666667	5	5	4	3.25	3.5	45.282	W WA Metro	yes	4.33333333333333	4	6	3	6	Education	28.7399856722228
4433	26	female	Not Engaged	3	98117	Branch	0.75	5	5	4.5	3.5	4.75	5.616	W WA Metro	no	6	5.75	4	6	6	Health (i.e. cancer research)	19.7740424733994
4437	50	male	Engaged	3	98503	Branch	2.70833333333333	5	4.25	2.75	1.5	1.5	15.674	Thurston	yes	3.66666666666667	4	2	6	5	Health (i.e. cancer research)	9.12638644880421
4442	63	male	Not Engaged	5	99016	Branch	0.5	4	4.5	3.5	3.25	4.5	2.263	E WA Metro	yes	4.5	5	3	2	5	Hunger/Poverty	15.350229294388
4445	19	female	Engaged	3	98532	Branch	1.16666666666667	5	5	4	4.5	3	1.562	W WA Non Metro	no	4.66666666666667	6	4	5	6	Animal rights	47.9797453291705
4448	42	male	Highly Engaged	3	98146	Branch	2.75	2.75	4.25	1.75	0.5	0	19.241	W WA Metro	yes	3.83333333333333	5	3	3	5	Human/Civil rights	14.8376205998138
4459	64	female	Highly Engaged	4	98125	Branch	0.5	5	5	4.75	4.75	4	38.148	W WA Metro	no	4.66666666666667	5	5	5	5	Environment	16.335998477745
4461	28	female	Engaged	6	98502	Branch	0.791666666666667	3.75	3.5	2.75	3	2.75	4.093	Thurston	yes	5	5.25	6	5	6	Hunger/Poverty	0
4463	26	female	Engaged	4	98198	Branch	1.875	4	4.25	1.75	2.25	2.75	11.603	W WA Metro	no	3.16666666666667	3	6	4	3	Arts & culture	4.40092148115167
4464	76	male	Highly Engaged	5	98503	Branch	1	3.5	3	2.25	2.5	2	10.855	Thurston	yes	4.66666666666667	5.25	5	2	6	Human/Civil rights	40.2138488921721
4468	56	female	Highly Engaged	3	99111	Branch	0.083333333333333	4.5	4	4.25	4	4.25	18.11	E WA Non Metro	no	4.66666666666667	4.75	4	6	5	Health (i.e. cancer research)	4.40092148115167
4473	31	female	Engaged	2	99206	Loan	0.166666666666667	2.75	3.25	3	3	2.5	8.751	E WA Metro	no	4.66666666666667	5.75	3	4	5	Education	45.1833934609701
4476	68	male	Highly Engaged	4	99201	Branch	2.375	4.25	4.5	1.5	2	2.5	10.337	E WA Metro	no	5.5	6	3	5	6	Health (i.e. cancer research)	22.516142826639
4480	34	other	Not Engaged	3	98502	Branch	3.79166666666667	4.5	4.75	1.25	0	1.25	0.751	Thurston	no	6	6	3	5	6	Environment	10.4366991186621
4482	49	female	Not Engaged	6	99113	Branch	-0.291666666666667	3.75	3.5	4.25	3.75	3.75	2.767	E WA Non Metro	yes	4.83333333333333	5.5	3	4	6	Specify	45.1833934609701
4484	43	female	Highly Engaged	6	98422	Branch	3.04166666666667	3	4.75	1	1.25	0.25	24.436	W WA Metro	yes	4.5	5	5	2	6	Education	58.768609892426
4487	46	female	Highly Engaged	7	98144	Branch	1.58333333333333	3.5	4	2	2.25	2.25	6.367	W WA Metro	yes	5	5	2	2	6	Hunger/Poverty	22.1584766449258
4492	33	female	Highly Engaged	3	98512	Branch	1.16666666666667	3	2.5	1	2.5	1.25	5.523	Thurston	no	3.83333333333333	3	2	6	4	Education	0
4493	37	female	Engaged	8	98178	Branch	1.25	4	4	3.25	2.75	2.25	4.164	W WA Metro	no	5.83333333333333	5	4	4	6	Hunger/Poverty	12.0794437079769
4499	74	female	Not Engaged	4	98105	Branch	0.625	2.75	2.5	2	1.75	2.25	38.934	W WA Metro	yes	2.83333333333333	4.5	4	5	5	Specify	13.902365072409
4507	69	female	Highly Engaged	3	98501	Branch	0.0416666666666665	3.75	3	3.5	3.75	2.75	7.545	Thurston	yes	3.66666666666667	5	3	5	6	Hunger/Poverty	4.40092148115167
4511	18	male	Not Engaged	3	98501	Other	1	4.25	4.75	3	3.25	4.25	2.236	Thurston	yes	5.5	3.75	3	3	3	Education	23.0287515212132
4512	65	female	Not Engaged	3	NA	Branch	0.583333333333333	4.5	4	3.5	4	3.5	2.241	W WA Metro	no	4	4.25	3	4	4	Specify	46.9702337449115
4515	71	male	Engaged	6	98502	Branch	-0.125	4	4.25	4.75	4	4	30.978	Thurston	yes	4.66666666666667	5	5	5	6	Specify	94.2887658489904
4517	67	female	Engaged	7	99163	Branch	2.83333333333333	4.75	4.75	4	0.5	1.25	32.241	E WA Non Metro	yes	3.83333333333333	5	2	3	6	Education	10.6247643267355
4525	73	female	Engaged	4	99163	Branch	1.16666666666667	4.5	3.5	2.75	3.25	2.5	7.833	E WA Non Metro	yes	3.66666666666667	4.75	2	4	5	Specify	37.5647203323858
4528	64	male	Highly Engaged	6	98512	Branch	0.541666666666667	3.25	3.5	1.75	3.25	3.5	36.258	Thurston	yes	4.83333333333333	4.25	3	4	5	Specify	70.59197529298
4531	71	other	Highly Engaged	7	99163	Branch	1.41666666666667	3.75	3.25	1.5	2.25	2.5	32.285	E WA Non Metro	yes	2.16666666666667	4.5	2	2	5	Arts & culture	6.22384284558378
4532	83	female	Engaged	3	98642	Branch	0.5	5	5	5	4.5	4	30.214	W WA Non Metro	yes	5	4.75	3	5	6	Health (i.e. cancer research)	21.0614634453976
4541	57	male	Engaged	6	99163	Branch	0.625	4	3.75	3.5	3.5	2.75	13.715	E WA Non Metro	yes	4	3.5	5	3	3	Environment	10.1121556321612
4542	24	female	Engaged	5	99163	Branch	1.20833333333333	4.25	4.5	3	2.75	3.75	1.975	E WA Non Metro	yes	3	5.5	6	6	6	Human/Civil rights	79.243814095835
4543	56	female	Highly Engaged	4	98512	Branch	1.5	4	3.5	1.5	2.5	2.75	4.488	Thurston	yes	4	5.25	3	2	6	Hunger/Poverty	37.5048712341449
4546	20	male	Engaged	2	98354	Branch	-0.125	2.75	4.5	4.25	4	3	3.395	W WA Metro	no	3.33333333333333	3.5	2	6	4	Domestic abuse	0
4552	66	female	Engaged	4	98513	Branch	1.16666666666667	4.5	4	2.75	2.75	3.75	5.701	Thurston	yes	5.66666666666667	5.5	1	1	1	Environment	28.6801365739818
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4558	67	female	Engaged	5	98133	Branch	1.45833333333333	4.75	4	2	2.5	4.25	25.496	W WA Metro	no	4.5	4.5	3	5	5	Hunger/Poverty	10.6247643267355
4560	70	female	Highly Engaged	4	98503	Branch	1.125	4.5	4.25	3	3.25	3.5	33.822	Thurston	yes	4.5	4.75	3	4	3	Domestic abuse	15.350229294388
4561	52	female	Not Engaged	4	99223	Branch	0.333333333333333	5	5	5	4.25	4.75	1.858	E WA Metro	yes	4.16666666666667	4	3	5	4	Homelessness	0
4567	60	male	Engaged	6	98503	Branch	3.91666666666667	5	5	1	1	1.25	11.929	Thurston	yes	3.5	6	6	4	6	Animal rights	14.8376205998138
4578	23	female	Highly Engaged	4	98087	Branch	1.41666666666667	4	4	2.75	2.5	2.5	7.756	W WA Metro	no	4.83333333333333	3.75	3	3	6	Education	4.72546496765254
4579	50	female	Not Engaged	4	99208	Branch	0.958333333333333	3.75	4	3.5	2.75	2.5	1.422	E WA Metro	yes	3.33333333333333	5	3	4	6	Human/Civil rights	17.9511211089673
4581	58	male	Not Engaged	4	98102	Branch	0.0416666666666665	3.75	4	4	3.75	3.75	2.786	W WA Metro	yes	2.83333333333333	2.25	2	5	5	Hunger/Poverty	16.7450595773884
4584	42	female	Highly Engaged	4	98579	Branch	0.708333333333333	4.75	5	4.25	4	4.25	41.066	Thurston	no	3.66666666666667	4.5	5	5	6	Education	14.8376205998138
4585	26	female	Engaged	4	99205	Branch	1.16666666666667	2.5	3.5	1.75	1.75	2	6.896	E WA Metro	no	4	5	5	4	6	Education	4.40092148115167
4586	40	female	Engaged	4	99163	Branch	3.125	4.5	3.75	1.25	1.25	0.5	16.901	E WA Non Metro	yes	5	5.25	3	3	6	Environment	33.3325325018267
4588	67	male	Engaged	6	98501	Branch	2.125	4.25	4.5	2.75	2.25	1.75	2.729	Thurston	yes	5	6	4	3	5	Homelessness	32.7119329886435
4590	38	male	Engaged	5	99208	Branch	0.666666666666667	3.5	3.5	4.25	2.5	1.75	4.115	E WA Metro	yes	3.5	4.5	6	6	6	Homelessness	37.760180386007
4591	92	male	Engaged	6	99004	Branch	-0.083333333333333	3.75	4.25	4	4	4.25	40.918	E WA Metro	yes	2.16666666666667	3.75	2	5	6	Education	12.0794437079769
4597	44	male	Engaged	4	98042	Loan	1.91666666666667	3.5	4.5	3	2.25	1	5.381	W WA Metro	no	3	4	2	3	5	Education	4.40092148115167
4598	74	female	Highly Engaged	3	98072	Branch	1.54166666666667	4.75	5	4.5	2.75	2.75	37.156	W WA Metro	no	5.33333333333333	5.25	3	5	5	Human/Civil rights	43.272328730804
4600	91	female	Not Engaged	4	99218	Branch	-0.208333333333333	3	3.25	3.5	3.5	3	22.449	E WA Metro	no	3.66666666666667	4.75	5	5	6	Specify	51.0344854874724
4601	76	female	Not Engaged	6	98052	Branch	0.125	3.75	4.5	4.5	4	3.5	2.447	W WA Metro	yes	3	3.25	4	3	6	Education	26.6117867665581
4603	52	female	Highly Engaged	6	98204	Loan	0.791666666666667	4.75	4.5	3.5	3.75	4.25	7.707	W WA Metro	yes	3.83333333333333	4	4	5	4	Domestic abuse	0
4604	67	male	Engaged	8	98277	Branch	0.0416666666666665	2.75	2.5	1.5	2.75	3.5	36.367	W WA Non Metro	yes	4.5	4.25	2	2	6	Human/Civil rights	52.0970633909671
4606	19	female	Engaged	4	99206	Branch	1.70833333333333	4.75	4	2.25	1.75	4	3.315	E WA Metro	no	3.83333333333333	5.5	1	4	3	Health (i.e. cancer research)	22.9689024229722
4608	58	male	Not Engaged	6	98501	Branch	2	4.5	4.5	3	2.25	2.25	25.266	Thurston	yes	4.16666666666667	5.25	3	4	5	Environment	21.0614634453976
4610	61	male	Highly Engaged	3	98591	Branch	-0.125	3.75	3	3.25	3.5	3.75	13.463	W WA Non Metro	yes	3.83333333333333	4.5	6	5	5	Health (i.e. cancer research)	9.12638644880421
4613	72	male	Not Engaged	4	98502	Branch	2.33333333333333	4.25	4.75	2.75	2.5	1.25	2.025	Thurston	yes	5.16666666666667	6	3	2	6	Arts & culture	16.7450595773884
4616	41	female	Highly Engaged	6	98516	Branch	2.33333333333333	4.25	4.25	2.5	1.25	2	30.342	Thurston	yes	4	5	6	2	6	Education	53.6909794801801
4618	28	male	Engaged	7	98125	Branch	3.29166666666667	3.75	4.5	2.25	0.25	0	5.986	W WA Metro	no	5	4.5	3	5	3	Environment	14.8376205998138
4622	48	male	Engaged	4	98074	Branch	0.416666666666667	2.25	1.25	2.25	1.5	0.25	26.532	W WA Metro	no	3.33333333333333	4	4	5	4	Domestic abuse	0
4624	40	female	Engaged	4	98225	Branch	4.04166666666667	5	4.75	1	0.25	1.25	7.866	W WA Non Metro	yes	6	6	5	5	6	Environment	70.4190794356719
4626	74	male	Not Engaged	3	99203	Branch	0.25	4	4.5	4.5	3.75	3.75	34.91	E WA Metro	yes	4.66666666666667	5	6	5	5	Human/Civil rights	4.40092148115167
4631	68	female	Highly Engaged	6	98501	Branch	1.66666666666667	4	4.5	3.5	1.75	2.5	33.573	Thurston	yes	6	5.5	4	4	6	Environment	51.0900876656008
4632	36	male	Engaged	4	98502	Other	0.75	3.75	3.25	3.25	2.5	2.5	0.375	Thurston	no	4.33333333333333	5	3	5	5	Education	4.40092148115167
4638	58	female	Highly Engaged	4	98512	Branch	-0.125	3.75	3.5	3.5	3.75	4	39.537	Thurston	yes	5.5	4	4	5	4	Law enforcement	22.456293728398
4643	42	female	Engaged	4	99163	Branch	1.125	4	3.75	2.5	3	2.75	18.449	E WA Non Metro	yes	4.5	5.25	3	4	6	Health (i.e. cancer research)	15.0485775057469
4647	70	other	Highly Engaged	3	98579	Branch	0.291666666666667	4	4.25	4.25	3.5	3.75	37.266	Thurston	yes	5.66666666666667	5.25	4	5	6	Health (i.e. cancer research)	27.6212983508171
4650	52	female	Engaged	6	98502	Branch	1.375	4.5	4.25	2.25	3.25	3.5	0.668	Thurston	no	6	6	2	4	5	Environment	47.8923711189973
4663	78	male	Highly Engaged	4	98501	Branch	-1.45833333333333	1.5	2.25	3.75	3.25	3	35.778	Thurston	yes	2.33333333333333	3	1	3	3	Law enforcement	4.40092148115167
4672	29	female	Engaged	2	98146	Loan	0.708333333333333	3	3.25	3.5	2.25	1.5	1.285	W WA Metro	no	4.33333333333333	4	6	4	6	Education	4.72546496765254
4674	52	male	Not Engaged	5	98502	Branch	1.16666666666667	4	2.5	2.5	2.5	1.25	23.984	Thurston	yes	5.16666666666667	5.5	3	2	6	Homelessness	62.9733021643957
4675	67	female	Highly Engaged	3	98446	Branch	0.5	5	5	4.75	3.75	5	10.764	W WA Metro	no	3.83333333333333	4.25	5	3	5	Human/Civil rights	15.350229294388
4677	70	female	Highly Engaged	8	98584	Branch	3.79166666666667	4.75	5	2	0.25	1	25.567	W WA Non Metro	yes	5	3.25	4	3	5	Environment	23.0287515212132
4678	60	female	Engaged	8	99022	Branch	0.0833333333333335	4	3.5	4.75	2.25	4	8	E WA Metro	yes	5.16666666666667	6	2	2	3	Hunger/Poverty	28.7399856722228
4681	45	female	Not Engaged	5	98199	Branch	1.125	4.25	4	2	3.25	3.75	1.175	W WA Metro	yes	5.5	5.25	3	3	6	Education	45.1833934609701
4684	35	female	Not Engaged	3	98008	Branch	0.583333333333333	4	4	3.5	3	3.75	1.397	W WA Metro	yes	6	5.5	3	4	6	Animal rights	65.1092099630654
4686	75	female	Highly Engaged	4	98223	Loan	0.375	5	4.25	4.5	3.75	4.5	2.496	W WA Metro	yes	5	5.25	5	5	6	Education	10.1121556321612
4688	77	female	Highly Engaged	4	98626	Branch	-0.791666666666667	3.25	3.5	3.75	4.25	4.5	35.778	W WA Non Metro	yes	3.83333333333333	4.75	2	4	3	Law enforcement	54.8934152591675
4706	49	female	Highly Engaged	6	98371	Branch	0.541666666666667	3.5	2.75	2.5	3.25	2	27.197	W WA Metro	no	5	4.5	3	5	4	Education	32.7794062664923
4715	59	other	Engaged	6	98125	Branch	1.45833333333333	3.5	4.25	2.75	2.25	2.25	11.742	W WA Metro	yes	4.5	5	3	5	6	Environment	9.12638644880421
4719	48	female	Not Engaged	4	98498	Branch	0.25	4	3	3.25	2.75	3.75	4.984	W WA Metro	no	4.16666666666667	4.25	1	3	4	Hunger/Poverty	6.22384284558378
4721	42	male	Highly Engaged	3	98374	Loan	1.25	4.5	4.5	3.75	3	3	0.085	W WA Metro	yes	4.33333333333333	4.75	5	6	5	Animal rights	12.0195946097359
4725	32	female	Not Engaged	4	98230	Loan	0.708333333333333	4.25	3	3.75	3	2	2.271	W WA Non Metro	no	3.66666666666667	4.25	5	5	6	Health (i.e. cancer research)	33.3325325018267
4729	49	female	Not Engaged	6	99026	Branch	0.125	2.75	4	3.25	3	3.5	29.997	E WA Non Metro	yes	3.66666666666667	4	3	2	6	Education	5.71123415100957
4739	48	male	Not Engaged	4	99163	Branch	-1.08333333333333	1.75	2.75	3.75	3.25	3	1.849	E WA Non Metro	yes	3	4	4	4	3	Education	68.7957803315765
4741	66	male	Engaged	8	98112	Branch	1.45833333333333	3.5	3.75	2.75	2.5	1.25	3.482	W WA Metro	yes	4.5	5.5	5	3	6	Hunger/Poverty	65.682279822423
4751	37	female	Not Engaged	6	98122	Branch	1.875	4	4.25	2.75	2.5	1.5	27.378	W WA Metro	yes	4.33333333333333	5.5	5	3	5	Human/Civil rights	32.5951757635879
4754	38	female	Not Engaged	3	98922	Loan	-0.041666666666667	5	4.25	4.25	5	4.75	2.255	E WA Non Metro	no	5	4.5	3	4	1	Health (i.e. cancer research)	4.40092148115167
4756	65	male	Highly Engaged	3	98502	Branch	1.25	2.5	4	1.75	2	2.25	29.537	Thurston	yes	3.5	5	2	5	5	Specify	18.1152213454873
4775	54	other	Engaged	6	98043	Branch	2.45833333333333	4.75	4.5	2.5	2	2	16.877	W WA Metro	yes	5.66666666666667	3.25	5	5	6	Environment	15.350229294388
4786	44	male	Highly Engaged	4	98513	Branch	-0.291666666666667	4	2.75	3.5	4.25	3.25	15.134	Thurston	no	3.33333333333333	3.75	4	4	5	Education	9.12638644880421
4797	40	male	Engaged	6	98944	Branch	-0.125	2.5	3.25	3.5	3.5	2	12.392	E WA Non Metro	yes	4	4.25	5	4	6	Environment	0
4798	25	female	Highly Engaged	2	98597	Branch	-0.458333333333333	3	3.25	4	3.5	3.25	3.227	Thurston	no	3.33333333333333	5	4	5	4	Education	13.2256561413147
4805	56	other	Not Engaged	6	98407	Branch	1.33333333333333	3.75	3.75	2.75	2.5	2	23.69	W WA Metro	yes	4.33333333333333	4.5	2	4	5	Health (i.e. cancer research)	0
4805	56	other	Not Engaged	6	98407	Branch	1.33333333333333	3.75	3.75	2.75	2.5	2	23.69	W WA Metro	yes	4.33333333333333	4.5	2	4	5	Health (i.e. cancer research)	0
4809	30	male	Not Engaged	6	98108	Branch	1.16666666666667	3.25	3.25	2.75	2	1.5	29.844	W WA Metro	yes	4	4	4	3	5	Education	4.40092148115167
4816	64	female	Engaged	6	98342	Branch	2.70833333333333	4.25	4.5	1.5	2	1.5	34.562	W WA Non Metro	yes	4.83333333333333	6	2	2	3	Animal rights	16.335998477745
4824	61	male	Not Engaged	7	98327	Other	1.25	4	4	3.25	2.5	2.5	0.655	W WA Metro	yes	5.66666666666667	5	3	4	6	Human/Civil rights	22.456293728398
4831	19	female	Not Engaged	4	98579	Branch	2.33333333333333	4.5	5	1.25	3.5	2.5	2.647	Thurston	yes	3.83333333333333	2.5	1	5	1	Hunger/Poverty	33.9900060465884
4833	46	female	Highly Engaged	3	98366	Branch	0.25	4	3	4	2	3.75	12.679	W WA Non Metro	yes	2.16666666666667	4.25	2	5	3	Health (i.e. cancer research)	28.0369692051786
4836	51	female	Engaged	3	98513	Branch	1.45833333333333	3.5	4.75	2.5	2.5	3	19.397	Thurston	yes	4.66666666666667	3.75	6	6	1	Animal rights	15.350229294388
4841	32	male	Highly Engaged	3	98409	Loan	0	5	5	5	5	5	1.773	W WA Metro	no	6	6	6	6	6	Health (i.e. cancer research)	100
4842	60	male	Not Engaged	3	98501	Branch	0.291666666666667	4.5	3.75	3.5	4	4	10.271	Thurston	yes	3.66666666666667	6	5	5	2	Health (i.e. cancer research)	23.6623552599768
4844	21	female	Engaged	3	98576	Branch	0.791666666666667	4.5	4.75	4.25	4	3.25	2.836	Thurston	no	5.33333333333333	5.5	5	4	6	Education	16.8049086756294
4854	68	female	Highly Engaged	5	98109	Branch	0.0833333333333335	2.5	3	1.75	3.25	3	25.148	W WA Metro	yes	6	5.5	5	4	5	Environment	4.40092148115167
4856	44	male	Engaged	4	99163	Branch	1.16666666666667	3.75	3.75	3.75	2.75	1.25	3.693	E WA Non Metro	no	4.5	5.25	3	4	6	Human/Civil rights	0
4858	47	female	Engaged	4	98026	Branch	0.458333333333333	4	4.25	3.5	3.75	3.75	9.499	W WA Metro	yes	4.5	4.5	3	4	4	Hunger/Poverty	4.72546496765254
4860	19	female	Engaged	3	99016	Branch	0.333333333333333	4.75	3.75	3.5	3.5	4.75	3.373	E WA Metro	no	3.66666666666667	3.25	3	5	6	Human/Civil rights	4.40092148115167
4868	42	male	Engaged	7	99208	Branch	0.708333333333333	4.5	4.75	3.75	3.75	4.25	16.384	E WA Metro	yes	4.16666666666667	5.25	3	3	6	Health (i.e. cancer research)	27.6212983508171
4870	31	male	Engaged	4	98465	Branch	2.625	4	4.25	1.75	2.25	0.5	5.244	W WA Metro	yes	6	6	5	5	6	Environment	33.3325325018267
4872	49	female	Engaged	3	98513	Loan	0.416666666666667	4.25	3.75	3.5	3	4.25	9.137	Thurston	yes	4.66666666666667	5.25	4	5	5	Animal rights	39.1030342434705
4874	31	female	Engaged	5	98923	Loan	0.0416666666666665	3.5	3.75	3.5	3.5	3.75	0.997	E WA Non Metro	no	1.66666666666667	5.5	6	5	6	Human/Civil rights	37.5048712341449
4878	53	other	Engaged	3	98115	Branch	2.95833333333333	3.75	5	2.75	1	0.5	19.718	W WA Metro	no	5.16666666666667	6	6	4	6	Hunger/Poverty	22.456293728398
4879	57	male	Engaged	6	98335	Branch	1.375	4.5	4.75	2.75	4	3	15.422	W WA Metro	no	4.33333333333333	4	2	5	6	Law enforcement	9.12638644880421
4881	47	male	Engaged	3	98146	Branch	2.54166666666667	4.5	4.25	3	1.5	1	4.641	W WA Metro	yes	4.16666666666667	5	5	5	5	Arts & culture	40.1619863943737
